fdust,ufdust,ozone,nd,cm,sagas
0.08294930875576037,0.011167512690355331,0.5416666666666666,0.15730337078651685,0.26666666666666666,0.13333333333333336
0.2626728110599078,0.018274111675126905,0.5,0.1797752808988764,0.26666666666666666,0.13333333333333336
0.44239631336405527,0.026395939086294416,0.4444444444444444,0.20224719101123595,0.3333333333333333,0.2666666666666667
0.44239631336405527,0.022335025380710662,0.4722222222222222,0.1685393258426966,0.26666666666666666,0.33333333333333337
0.45622119815668205,0.025380710659898477,0.4861111111111111,0.1797752808988764,0.26666666666666666,0.2
0.31797235023041476,0.019289340101522844,0.3194444444444444,0.20224719101123595,0.26666666666666666,0.33333333333333337
0.271889400921659,0.020304568527918784,0.41666666666666663,0.23595505617977527,0.26666666666666666,0.2
0.29493087557603687,0.020304568527918784,0.4305555555555555,0.23595505617977527,0.26666666666666666,0.2
0.3686635944700461,0.028426395939086295,0.4861111111111111,0.2584269662921348,0.26666666666666666,0.2
0.30414746543778803,0.020304568527918784,0.4444444444444444,0.20224719101123595,0.26666666666666666,0.2
0.3778801843317972,0.027411167512690356,0.3472222222222222,0.20224719101123595,0.39999999999999997,0.2666666666666667
0.3870967741935484,0.0233502538071066,0.4722222222222222,0.19101123595505617,0.19999999999999998,0.2666666666666667
0.2903225806451613,0.018274111675126905,0.4861111111111111,0.20224719101123595,0.26666666666666666,0.2
0.3456221198156682,0.018274111675126905,0.5277777777777777,0.15730337078651685,0.26666666666666666,0.2666666666666667
0.3456221198156682,0.016243654822335026,0.5277777777777777,0.12359550561797751,0.26666666666666666,0.13333333333333336
0.41935483870967744,0.025380710659898477,0.0,0.0,0.0,0.0
0.37327188940092165,0.019289340101522844,0.41666666666666663,0.19101123595505617,0.4666666666666666,0.2666666666666667
0.3087557603686636,0.018274111675126905,0.3055555555555555,0.2247191011235955,0.26666666666666666,0.33333333333333337
0.3087557603686636,0.019289340101522844,0.41666666666666663,0.20224719101123595,0.3333333333333333,0.33333333333333337
0.4055299539170507,0.025380710659898477,0.3472222222222222,0.20224719101123595,0.26666666666666666,0.2666666666666667
0.3640552995391705,0.020304568527918784,0.4583333333333333,0.15730337078651685,0.26666666666666666,0.2
0.3686635944700461,0.024365482233502538,0.4583333333333333,0.15730337078651685,0.26666666666666666,0.2
0.3317972350230415,0.0233502538071066,0.4722222222222222,0.19101123595505617,0.5333333333333333,0.2
0.3271889400921659,0.026395939086294416,0.4583333333333333,0.1685393258426966,0.3333333333333333,0.2
0.3087557603686636,0.020304568527918784,0.41666666666666663,0.23595505617977527,0.26666666666666666,0.13333333333333336
0.28110599078341014,0.017258883248730966,0.513888888888889,0.19101123595505617,0.3333333333333333,0.33333333333333337
0.1382488479262673,0.019289340101522844,0.4583333333333333,0.3146067415730337,0.3333333333333333,0.13333333333333336
0.2073732718894009,0.025380710659898477,0.3333333333333333,0.3370786516853932,0.3333333333333333,0.2666666666666667
0.19815668202764977,0.0233502538071066,0.3472222222222222,0.2921348314606741,0.3333333333333333,0.33333333333333337
0.22580645161290322,0.026395939086294416,0.4305555555555555,0.3146067415730337,0.26666666666666666,0.2
0.15207373271889402,0.020304568527918784,0.26388888888888884,0.348314606741573,0.26666666666666666,0.33333333333333337
0.15668202764976957,0.0233502538071066,0.40277777777777773,0.38202247191011235,0.3333333333333333,0.2
0.17511520737327188,0.022335025380710662,0.36111111111111105,0.38202247191011235,0.3333333333333333,0.2
0.1935483870967742,0.026395939086294416,0.4444444444444444,0.39325842696629215,0.3333333333333333,0.2
0.17050691244239632,0.022335025380710662,0.38888888888888884,0.32584269662921345,0.26666666666666666,0.2
0.19815668202764977,0.025380710659898477,0.36111111111111105,0.3146067415730337,0.39999999999999997,0.2666666666666667
0.19815668202764977,0.025380710659898477,0.4583333333333333,0.2921348314606741,0.19999999999999998,0.2666666666666667
0.17050691244239632,0.022335025380710662,0.4444444444444444,0.3370786516853932,0.26666666666666666,0.2
0.15668202764976957,0.019289340101522844,0.375,0.2921348314606741,0.3333333333333333,0.2666666666666667
0.1382488479262673,0.015228426395939087,0.4861111111111111,0.2134831460674157,0.26666666666666666,0.13333333333333336
0.17050691244239632,0.024365482233502538,0.0,0.0,0.0,0.0
0.18433179723502305,0.0233502538071066,0.3472222222222222,0.348314606741573,0.5333333333333333,0.2666666666666667
0.14746543778801843,0.021319796954314723,0.29166666666666663,0.4269662921348314,0.26666666666666666,0.33333333333333337
0.1382488479262673,0.017258883248730966,0.38888888888888884,0.2696629213483146,0.3333333333333333,0.33333333333333337
0.20276497695852536,0.026395939086294416,0.3055555555555555,0.30337078651685395,0.3333333333333333,0.2666666666666667
0.17972350230414746,0.019289340101522844,0.375,0.28089887640449435,0.26666666666666666,0.2666666666666667
0.1889400921658986,0.0233502538071066,0.4305555555555555,0.2696629213483146,0.26666666666666666,0.2
0.16589861751152074,0.022335025380710662,0.4722222222222222,0.2696629213483146,0.5333333333333333,0.2
0.16589861751152074,0.024365482233502538,0.4722222222222222,0.23595505617977527,0.26666666666666666,0.2
0.14285714285714285,0.021319796954314723,0.40277777777777773,0.3146067415730337,0.26666666666666666,0.2
0.14746543778801843,0.020304568527918784,0.4722222222222222,0.3146067415730337,0.39999999999999997,0.33333333333333337
0.23963133640552994,0.024365482233502538,0.5555555555555555,0.24719101123595502,0.26666666666666666,0.2
0.3225806451612903,0.03350253807106599,0.3472222222222222,0.47191011235955055,0.3333333333333333,0.2666666666666667
0.34101382488479265,0.03147208121827411,0.375,0.4044943820224719,0.39999999999999997,0.33333333333333337
0.3456221198156682,0.03248730964467005,0.375,0.5056179775280898,0.3333333333333333,0.2666666666666667
0.2534562211981567,0.028426395939086295,0.25,0.5393258426966292,0.3333333333333333,0.33333333333333337
0.2350230414746544,0.03147208121827411,0.375,0.5617977528089887,0.3333333333333333,0.2666666666666667
0.2626728110599078,0.028426395939086295,0.375,0.49438202247191004,0.3333333333333333,0.2666666666666667
0.3087557603686636,0.03553299492385787,0.4305555555555555,0.550561797752809,0.39999999999999997,0.2666666666666667
0.2626728110599078,0.030456852791878174,0.38888888888888884,0.46067415730337075,0.3333333333333333,0.2666666666666667
0.3087557603686636,0.03857868020304569,0.3055555555555555,0.47191011235955055,0.4666666666666666,0.33333333333333337
0.34101382488479265,0.03857868020304569,0.41666666666666663,0.46067415730337075,0.26666666666666666,0.33333333333333337
0.25806451612903225,0.030456852791878174,0.4305555555555555,0.5168539325842696,0.3333333333333333,0.2666666666666667
0.2488479262672811,0.026395939086294416,0.41666666666666663,0.3595505617977528,0.3333333333333333,0.4
0.2672811059907834,0.029441624365482234,0.0,0.0,0.0,0.0
0.2903225806451613,0.027411167512690356,0.36111111111111105,0.449438202247191,0.4666666666666666,0.33333333333333337
0.2350230414746544,0.028426395939086295,0.27777777777777773,0.6629213483146067,0.39999999999999997,0.4
0.2350230414746544,0.026395939086294416,0.41666666666666663,0.37078651685393255,0.39999999999999997,0.4
0.3087557603686636,0.03756345177664975,0.26388888888888884,0.46067415730337075,0.3333333333333333,0.33333333333333337
0.28110599078341014,0.027411167512690356,0.38888888888888884,0.4382022471910112,0.3333333333333333,0.2666666666666667
0.2857142857142857,0.029441624365482234,0.38888888888888884,0.4382022471910112,0.3333333333333333,0.2666666666666667
0.2534562211981567,0.030456852791878174,0.4444444444444444,0.4157303370786517,0.5333333333333333,0.2666666666666667
0.2626728110599078,0.03147208121827411,0.5,0.32584269662921345,0.3333333333333333,0.2666666666666667
0.2350230414746544,0.03147208121827411,0.29166666666666663,0.550561797752809,0.39999999999999997,0.2666666666666667
0.2304147465437788,0.025380710659898477,0.40277777777777773,0.5056179775280898,0.4666666666666666,0.4
0.22119815668202764,0.026395939086294416,0.4444444444444444,0.46067415730337075,0.39999999999999997,0.2
0.2857142857142857,0.027411167512690356,0.4583333333333333,0.3595505617977528,0.3333333333333333,0.33333333333333337
0.42857142857142855,0.042639593908629446,0.3055555555555555,0.6179775280898876,0.39999999999999997,0.33333333333333337
0.3317972350230415,0.03654822335025381,0.19444444444444442,0.5393258426966292,0.4666666666666666,0.33333333333333337
0.3548387096774194,0.03654822335025381,0.41666666666666663,0.5280898876404494,0.3333333333333333,0.33333333333333337
0.2672811059907834,0.03350253807106599,0.29166666666666663,0.5617977528089887,0.3333333333333333,0.4
0.2534562211981567,0.03654822335025381,0.40277777777777773,0.595505617977528,0.3333333333333333,0.33333333333333337
0.2764976958525346,0.03451776649746193,0.4305555555555555,0.5280898876404494,0.3333333333333333,0.33333333333333337
0.33640552995391704,0.04162436548223351,0.4305555555555555,0.6067415730337079,0.3333333333333333,0.33333333333333337
0.28110599078341014,0.03451776649746193,0.4583333333333333,0.47191011235955055,0.3333333333333333,0.33333333333333337
0.34101382488479265,0.043654822335025385,0.38888888888888884,0.5168539325842696,0.4666666666666666,0.33333333333333337
0.33640552995391704,0.04162436548223351,0.41666666666666663,0.5168539325842696,0.26666666666666666,0.4
0.271889400921659,0.03248730964467005,0.4861111111111111,0.5056179775280898,0.3333333333333333,0.2666666666666667
0.2903225806451613,0.026395939086294416,0.6388888888888888,0.23595505617977527,0.26666666666666666,0.13333333333333336
0.31336405529953915,0.028426395939086295,0.8055555555555555,0.23595505617977527,0.26666666666666666,0.06666666666666668
0.3317972350230415,0.027411167512690356,0.4305555555555555,0.4382022471910112,0.4666666666666666,0.2666666666666667
0.2626728110599078,0.03147208121827411,0.40277777777777773,0.5280898876404494,0.3333333333333333,0.4
0.2857142857142857,0.028426395939086295,0.375,0.47191011235955055,0.39999999999999997,0.4
0.3271889400921659,0.03756345177664975,0.3055555555555555,0.5393258426966292,0.3333333333333333,0.4
0.3317972350230415,0.03147208121827411,0.375,0.550561797752809,0.3333333333333333,0.2666666666666667
0.3271889400921659,0.03350253807106599,0.4444444444444444,0.4157303370786517,0.26666666666666666,0.2666666666666667
0.3087557603686636,0.03248730964467005,0.5972222222222221,0.3595505617977528,0.3333333333333333,0.2
0.271889400921659,0.03147208121827411,0.6388888888888888,0.2696629213483146,0.26666666666666666,0.2
0.25806451612903225,0.03654822335025381,0.4305555555555555,0.5168539325842696,0.3333333333333333,0.2666666666666667
0.24423963133640553,0.027411167512690356,0.5416666666666666,0.449438202247191,0.39999999999999997,0.4
0.2304147465437788,0.027411167512690356,0.5694444444444444,0.4269662921348314,0.3333333333333333,0.2
0.2995391705069124,0.03857868020304569,0.25,0.6179775280898876,0.39999999999999997,0.4
0.5391705069124424,0.05482233502538071,0.16666666666666666,0.7078651685393258,0.4666666666666666,0.4
0.2626728110599078,0.025380710659898477,0.5555555555555555,0.449438202247191,0.3333333333333333,0.5333333333333334
0.47465437788018433,0.04162436548223351,0.25,0.6404494382022472,0.39999999999999997,0.4
0.37327188940092165,0.03756345177664975,0.0972222222222222,0.7977528089887639,0.39999999999999997,0.4666666666666667
0.271889400921659,0.04162436548223351,0.25,0.6629213483146067,0.3333333333333333,0.5333333333333334
0.30414746543778803,0.03553299492385787,0.26388888888888884,0.6179775280898876,0.39999999999999997,0.4
0.3640552995391705,0.043654822335025385,0.29166666666666663,0.6853932584269662,0.39999999999999997,0.5333333333333334
0.3456221198156682,0.03959390862944163,0.3055555555555555,0.5730337078651685,0.39999999999999997,0.4
0.3456221198156682,0.045685279187817264,0.5416666666666666,0.5280898876404494,0.39999999999999997,0.5333333333333334
0.34101382488479265,0.04060913705583757,0.29166666666666663,0.5617977528089887,0.26666666666666666,0.7333333333333334
0.2903225806451613,0.03756345177664975,0.29166666666666663,0.6516853932584269,0.3333333333333333,0.5333333333333334
0.3225806451612903,0.03248730964467005,0.25,0.6741573033707864,0.4666666666666666,0.5333333333333334
0.3870967741935484,0.03756345177664975,0.2361111111111111,0.5393258426966292,0.4666666666666666,0.4666666666666667
0.2903225806451613,0.03451776649746193,0.2222222222222222,0.696629213483146,0.39999999999999997,0.4
0.3778801843317972,0.03553299492385787,0.40277777777777773,0.348314606741573,0.39999999999999997,0.2666666666666667
0.45622119815668205,0.03959390862944163,0.36111111111111105,0.4269662921348314,0.39999999999999997,0.13333333333333336
0.4700460829493088,0.03756345177664975,0.18055555555555552,0.6179775280898876,0.6,0.4
0.3456221198156682,0.03857868020304569,0.20833333333333331,0.8314606741573034,0.39999999999999997,0.6000000000000001
0.3686635944700461,0.03553299492385787,0.2361111111111111,0.6067415730337079,0.4666666666666666,0.4666666666666667
0.4055299539170507,0.04162436548223351,0.18055555555555552,0.6067415730337079,0.39999999999999997,0.4666666666666667
0.43317972350230416,0.03756345177664975,0.2222222222222222,0.6516853932584269,0.39999999999999997,0.33333333333333337
0.35944700460829493,0.03654822335025381,0.27777777777777773,0.5280898876404494,0.3333333333333333,0.5333333333333334
0.3778801843317972,0.042639593908629446,0.2361111111111111,0.6292134831460674,0.39999999999999997,0.33333333333333337
0.3456221198156682,0.04060913705583757,0.3194444444444444,0.46067415730337075,0.39999999999999997,0.4
0.3317972350230415,0.03959390862944163,0.375,0.5393258426966292,0.4666666666666666,0.4666666666666667
0.4470046082949309,0.05888324873096447,0.36111111111111105,0.6179775280898876,0.39999999999999997,0.33333333333333337
0.391705069124424,0.045685279187817264,0.38888888888888884,0.550561797752809,0.4666666666666666,0.4
0.41013824884792627,0.049746192893401014,0.41666666666666663,0.6067415730337079,0.39999999999999997,0.2666666666666667
0.34101382488479265,0.044670050761421325,0.27777777777777773,0.6404494382022472,0.39999999999999997,0.4
0.2995391705069124,0.04162436548223351,0.40277777777777773,0.6516853932584269,0.39999999999999997,0.4
0.29493087557603687,0.03451776649746193,0.4722222222222222,0.550561797752809,0.39999999999999997,0.4
0.3456221198156682,0.04771573604060914,0.40277777777777773,0.6067415730337079,0.39999999999999997,0.33333333333333337
0.30414746543778803,0.04060913705583757,0.4305555555555555,0.5168539325842696,0.4666666666666666,0.4
0.41013824884792627,0.05279187817258883,0.3194444444444444,0.5617977528089887,0.4666666666666666,0.33333333333333337
0.3778801843317972,0.0467005076142132,0.5,0.5393258426966292,0.26666666666666666,0.33333333333333337
0.33640552995391704,0.04060913705583757,0.4444444444444444,0.6404494382022472,0.39999999999999997,0.4
0.3271889400921659,0.03756345177664975,0.5,0.37078651685393255,0.39999999999999997,0.2666666666666667
0.37327188940092165,0.0467005076142132,0.4861111111111111,0.4157303370786517,0.39999999999999997,0.13333333333333336
0.3640552995391705,0.03857868020304569,0.36111111111111105,0.5617977528089887,0.4666666666666666,0.2666666666666667
0.33640552995391704,0.045685279187817264,0.375,0.7303370786516854,0.4666666666666666,0.6000000000000001
0.3225806451612903,0.04060913705583757,0.40277777777777773,0.550561797752809,0.4666666666666666,0.5333333333333334
0.4608294930875576,0.05685279187817259,0.27777777777777773,0.5730337078651685,0.4666666666666666,0.4
0.41013824884792627,0.04162436548223351,0.38888888888888884,0.6179775280898876,0.3333333333333333,0.33333333333333337
0.391705069124424,0.042639593908629446,0.375,0.5730337078651685,0.4666666666666666,0.4
0.37327188940092165,0.045685279187817264,0.4444444444444444,0.5730337078651685,0.4666666666666666,0.33333333333333337
0.30414746543778803,0.042639593908629446,0.5694444444444444,0.37078651685393255,0.39999999999999997,0.33333333333333337
0.3271889400921659,0.04771573604060914,0.375,0.6629213483146067,0.4666666666666666,0.4
0.31797235023041476,0.03857868020304569,0.4305555555555555,0.6404494382022472,0.5333333333333333,0.5333333333333334
0.30414746543778803,0.03959390862944163,0.4444444444444444,0.6404494382022472,0.4666666666666666,0.4
0.15207373271889402,0.018274111675126905,0.29166666666666663,0.4382022471910112,0.3333333333333333,0.2
0.22119815668202764,0.027411167512690356,0.41666666666666663,0.28089887640449435,0.26666666666666666,0.2666666666666667
0.20276497695852536,0.0233502538071066,0.36111111111111105,0.28089887640449435,0.3333333333333333,0.33333333333333337
0.22119815668202764,0.025380710659898477,0.375,0.3595505617977528,0.26666666666666666,0.2
0.15207373271889402,0.018274111675126905,0.2361111111111111,0.37078651685393255,0.26666666666666666,0.33333333333333337
0.15668202764976957,0.019289340101522844,0.26388888888888884,0.46067415730337075,0.3333333333333333,0.2666666666666667
0.17511520737327188,0.018274111675126905,0.3194444444444444,0.3595505617977528,0.26666666666666666,0.2666666666666667
0.18433179723502305,0.0233502538071066,0.29166666666666663,0.4269662921348314,0.3333333333333333,0.2666666666666667
0.17050691244239632,0.018274111675126905,0.27777777777777773,0.38202247191011235,0.3333333333333333,0.2666666666666667
0.18433179723502305,0.022335025380710662,0.25,0.37078651685393255,0.39999999999999997,0.2
0.22119815668202764,0.025380710659898477,0.375,0.37078651685393255,0.19999999999999998,0.2
0.17050691244239632,0.020304568527918784,0.26388888888888884,0.449438202247191,0.3333333333333333,0.2
0.17972350230414746,0.021319796954314723,0.3194444444444444,0.3370786516853932,0.3333333333333333,0.33333333333333337
0.16129032258064516,0.017258883248730966,0.36111111111111105,0.24719101123595502,0.26666666666666666,0.2
0.1889400921658986,0.027411167512690356,0.3194444444444444,0.3146067415730337,0.26666666666666666,0.06666666666666668
0.21658986175115208,0.025380710659898477,0.27777777777777773,0.37078651685393255,0.3333333333333333,0.13333333333333336
0.15668202764976957,0.020304568527918784,0.2361111111111111,0.46067415730337075,0.3333333333333333,0.4
0.14746543778801843,0.017258883248730966,0.38888888888888884,0.2584269662921348,0.26666666666666666,0.4
0.20276497695852536,0.026395939086294416,0.3194444444444444,0.28089887640449435,0.3333333333333333,0.33333333333333337
0.1889400921658986,0.018274111675126905,0.36111111111111105,0.30337078651685395,0.19999999999999998,0.2666666666666667
0.17511520737327188,0.017258883248730966,0.3472222222222222,0.32584269662921345,0.26666666666666666,0.2666666666666667
0.15668202764976957,0.019289340101522844,0.513888888888889,0.2134831460674157,0.26666666666666666,0.2
0.15207373271889402,0.021319796954314723,0.4444444444444444,0.1797752808988764,0.26666666666666666,0.2
0.14285714285714285,0.020304568527918784,0.375,0.3370786516853932,0.26666666666666666,0.2
0.15207373271889402,0.017258883248730966,0.36111111111111105,0.39325842696629215,0.3333333333333333,0.4
0.03686635944700461,0.005076142131979696,0.611111111111111,0.15730337078651685,0.19999999999999998,0.13333333333333336
0.04608294930875576,0.008121827411167513,0.611111111111111,0.1348314606741573,0.19999999999999998,0.2
0.04608294930875576,0.007106598984771574,0.5555555555555555,0.1797752808988764,0.26666666666666666,0.2
0.04608294930875576,0.007106598984771574,0.6249999999999999,0.15730337078651685,0.19999999999999998,0.13333333333333336
0.03225806451612903,0.007106598984771574,0.3194444444444444,0.24719101123595502,0.19999999999999998,0.2666666666666667
0.041474654377880185,0.006091370558375634,0.5,0.23595505617977527,0.26666666666666666,0.13333333333333336
0.05529953917050691,0.007106598984771574,0.5833333333333333,0.2134831460674157,0.19999999999999998,0.13333333333333336
0.05069124423963134,0.008121827411167513,0.5,0.23595505617977527,0.19999999999999998,0.13333333333333336
0.059907834101382486,0.006091370558375634,0.4722222222222222,0.23595505617977527,0.26666666666666666,0.13333333333333336
0.041474654377880185,0.008121827411167513,0.4722222222222222,0.1797752808988764,0.3333333333333333,0.2
0.05069124423963134,0.009137055837563452,0.6527777777777777,0.15730337078651685,0.13333333333333333,0.06666666666666668
0.03225806451612903,0.006091370558375634,0.611111111111111,0.20224719101123595,0.19999999999999998,0.13333333333333336
0.05529953917050691,0.007106598984771574,0.611111111111111,0.12359550561797751,0.19999999999999998,0.2666666666666667
0.041474654377880185,0.008121827411167513,0.6249999999999999,0.14606741573033705,0.19999999999999998,0.06666666666666668
0.04608294930875576,0.006091370558375634,0.4583333333333333,0.2247191011235955,0.3333333333333333,0.06666666666666668
0.027649769585253454,0.006091370558375634,0.3333333333333333,0.2584269662921348,0.26666666666666666,0.33333333333333337
0.027649769585253454,0.0040609137055837565,0.5694444444444444,0.1348314606741573,0.26666666666666666,0.4
0.04608294930875576,0.009137055837563452,0.5,0.14606741573033705,0.26666666666666666,0.2666666666666667
0.041474654377880185,0.006091370558375634,0.5694444444444444,0.12359550561797751,0.13333333333333333,0.2
0.04608294930875576,0.006091370558375634,0.611111111111111,0.14606741573033705,0.19999999999999998,0.2
0.03686635944700461,0.007106598984771574,0.6944444444444444,0.0898876404494382,0.26666666666666666,0.13333333333333336
0.04608294930875576,0.009137055837563452,0.7083333333333333,0.0898876404494382,0.26666666666666666,0.13333333333333336
0.02304147465437788,0.005076142131979696,0.6666666666666666,0.1348314606741573,0.19999999999999998,0.13333333333333336
0.04608294930875576,0.006091370558375634,0.6388888888888888,0.1797752808988764,0.26666666666666666,0.33333333333333337
0.041474654377880185,0.007106598984771574,0.5277777777777777,0.2696629213483146,0.26666666666666666,0.13333333333333336
0.04608294930875576,0.0040609137055837565,0.4861111111111111,0.1685393258426966,0.19999999999999998,0.2666666666666667
0.041474654377880185,0.005076142131979696,0.611111111111111,0.12359550561797751,0.19999999999999998,0.2
0.04608294930875576,0.0040609137055837565,0.5972222222222221,0.12359550561797751,0.19999999999999998,0.2
0.041474654377880185,0.0040609137055837565,0.6249999999999999,0.15730337078651685,0.13333333333333333,0.13333333333333336
0.02304147465437788,0.0020304568527918783,0.36111111111111105,0.20224719101123595,0.19999999999999998,0.2666666666666667
0.027649769585253454,0.0020304568527918783,0.4444444444444444,0.28089887640449435,0.19999999999999998,0.13333333333333336
0.03686635944700461,0.0040609137055837565,0.5972222222222221,0.1685393258426966,0.19999999999999998,0.13333333333333336
0.041474654377880185,0.0040609137055837565,0.4861111111111111,0.23595505617977527,0.19999999999999998,0.13333333333333336
0.03686635944700461,0.0020304568527918783,0.5277777777777777,0.15730337078651685,0.19999999999999998,0.13333333333333336
0.04608294930875576,0.005076142131979696,0.4305555555555555,0.2247191011235955,0.26666666666666666,0.2666666666666667
0.03225806451612903,0.003045685279187817,0.5555555555555555,0.20224719101123595,0.13333333333333333,0.06666666666666668
0.027649769585253454,0.003045685279187817,0.5,0.2584269662921348,0.19999999999999998,0.13333333333333336
0.027649769585253454,0.0020304568527918783,0.5694444444444444,0.12359550561797751,0.19999999999999998,0.13333333333333336
0.041474654377880185,0.005076142131979696,0.5277777777777777,0.15730337078651685,0.19999999999999998,0.06666666666666668
0.05529953917050691,0.007106598984771574,0.40277777777777773,0.23595505617977527,0.3333333333333333,0.06666666666666668
0.02304147465437788,0.003045685279187817,0.3472222222222222,0.28089887640449435,0.26666666666666666,0.33333333333333337
0.02304147465437788,0.0020304568527918783,0.5277777777777777,0.1685393258426966,0.26666666666666666,0.4
0.02304147465437788,0.0040609137055837565,0.4305555555555555,0.1797752808988764,0.26666666666666666,0.2666666666666667
0.027649769585253454,0.003045685279187817,0.5416666666666666,0.14606741573033705,0.13333333333333333,0.2
0.04608294930875576,0.003045685279187817,0.513888888888889,0.1797752808988764,0.13333333333333333,0.2
0.027649769585253454,0.003045685279187817,0.6527777777777777,0.0898876404494382,0.19999999999999998,0.13333333333333336
0.027649769585253454,0.006091370558375634,0.5694444444444444,0.14606741573033705,0.19999999999999998,0.13333333333333336
0.018433179723502304,0.0020304568527918783,0.5694444444444444,0.15730337078651685,0.19999999999999998,0.13333333333333336
0.027649769585253454,0.003045685279187817,0.5833333333333333,0.19101123595505617,0.26666666666666666,0.33333333333333337
0.03225806451612903,0.0040609137055837565,0.5,0.24719101123595502,0.26666666666666666,0.13333333333333336
0.14746543778801843,0.0233502538071066,0.41666666666666663,0.28089887640449435,0.26666666666666666,0.2
0.17972350230414746,0.030456852791878174,0.41666666666666663,0.348314606741573,0.26666666666666666,0.2666666666666667
0.1889400921658986,0.028426395939086295,0.36111111111111105,0.3370786516853932,0.3333333333333333,0.2666666666666667
0.17050691244239632,0.022335025380710662,0.36111111111111105,0.449438202247191,0.3333333333333333,0.2
0.14285714285714285,0.024365482233502538,0.2361111111111111,0.46067415730337075,0.26666666666666666,0.2666666666666667
0.1336405529953917,0.022335025380710662,0.36111111111111105,0.46067415730337075,0.3333333333333333,0.2
0.16129032258064516,0.024365482233502538,0.3472222222222222,0.47191011235955055,0.3333333333333333,0.2
0.17511520737327188,0.030456852791878174,0.3055555555555555,0.5280898876404494,0.39999999999999997,0.2
0.16589861751152074,0.024365482233502538,0.3333333333333333,0.4269662921348314,0.3333333333333333,0.2
0.17972350230414746,0.026395939086294416,0.29166666666666663,0.4157303370786517,0.39999999999999997,0.33333333333333337
0.17972350230414746,0.021319796954314723,0.38888888888888884,0.4157303370786517,0.26666666666666666,0.2
0.15207373271889402,0.022335025380710662,0.41666666666666663,0.4044943820224719,0.26666666666666666,0.2
0.14285714285714285,0.025380710659898477,0.3194444444444444,0.449438202247191,0.3333333333333333,0.2
0.1336405529953917,0.021319796954314723,0.41666666666666663,0.4044943820224719,0.3333333333333333,0.2
0.1382488479262673,0.022335025380710662,0.41666666666666663,0.4157303370786517,0.39999999999999997,0.4
0.15668202764976957,0.022335025380710662,0.40277777777777773,0.30337078651685395,0.3333333333333333,0.33333333333333337
0.12442396313364056,0.018274111675126905,0.5694444444444444,0.1797752808988764,0.26666666666666666,0.2
0.16129032258064516,0.028426395939086295,0.5,0.2247191011235955,0.26666666666666666,0.06666666666666668
0.17972350230414746,0.026395939086294416,0.40277777777777773,0.32584269662921345,0.3333333333333333,0.13333333333333336
0.1382488479262673,0.025380710659898477,0.3055555555555555,0.5056179775280898,0.3333333333333333,0.33333333333333337
0.12903225806451613,0.022335025380710662,0.4444444444444444,0.30337078651685395,0.3333333333333333,0.33333333333333337
0.0,0.0,0.0,0.0,0.4666666666666666,0.0
0.16589861751152074,0.021319796954314723,0.36111111111111105,0.37078651685393255,0.26666666666666666,0.2
0.17972350230414746,0.0233502538071066,0.3194444444444444,0.39325842696629215,0.3333333333333333,0.2
0.15207373271889402,0.0233502538071066,0.41666666666666663,0.3370786516853932,0.3333333333333333,0.13333333333333336
0.2119815668202765,0.029441624365482234,0.38888888888888884,0.4382022471910112,0.39999999999999997,0.4
0.28110599078341014,0.04060913705583757,0.41666666666666663,0.47191011235955055,0.39999999999999997,0.2666666666666667
0.2534562211981567,0.03654822335025381,0.06944444444444443,0.5056179775280898,0.5333333333333333,0.33333333333333337
0.20276497695852536,0.025380710659898477,0.5277777777777777,0.4157303370786517,0.26666666666666666,0.2
0.17972350230414746,0.029441624365482234,0.3055555555555555,0.47191011235955055,0.3333333333333333,0.33333333333333337
0.19815668202764977,0.03350253807106599,0.4722222222222222,0.4382022471910112,0.3333333333333333,0.33333333333333337
0.1935483870967742,0.027411167512690356,0.5277777777777777,0.4044943820224719,0.3333333333333333,0.2666666666666667
0.2073732718894009,0.03350253807106599,0.4861111111111111,0.449438202247191,0.3333333333333333,0.2666666666666667
0.18433179723502305,0.028426395939086295,0.4722222222222222,0.37078651685393255,0.3333333333333333,0.2666666666666667
0.2534562211981567,0.04162436548223351,0.41666666666666663,0.4044943820224719,0.39999999999999997,0.4
0.22580645161290322,0.029441624365482234,0.5833333333333333,0.37078651685393255,0.19999999999999998,0.33333333333333337
0.21658986175115208,0.03248730964467005,0.5277777777777777,0.4269662921348314,0.3333333333333333,0.4
0.1935483870967742,0.026395939086294416,0.5277777777777777,0.3146067415730337,0.3333333333333333,0.2
0.22119815668202764,0.03756345177664975,0.2361111111111111,0.348314606741573,0.3333333333333333,0.06666666666666668
0.22580645161290322,0.03147208121827411,0.40277777777777773,0.449438202247191,0.4666666666666666,0.2
0.1889400921658986,0.03147208121827411,0.3333333333333333,0.595505617977528,0.39999999999999997,0.4666666666666667
0.17050691244239632,0.026395939086294416,0.3333333333333333,0.49438202247191004,0.39999999999999997,0.4
0.2304147465437788,0.03959390862944163,0.6666666666666666,0.37078651685393255,0.5333333333333333,0.2666666666666667
0.2350230414746544,0.028426395939086295,0.36111111111111105,0.48314606741573024,0.4666666666666666,0.2666666666666667
0.2350230414746544,0.03451776649746193,0.4861111111111111,0.39325842696629215,0.3333333333333333,0.33333333333333337
0.23963133640552994,0.03756345177664975,0.5,0.4269662921348314,0.39999999999999997,0.2
0.22119815668202764,0.03756345177664975,0.513888888888889,0.348314606741573,0.3333333333333333,0.2666666666666667
