측정일자,권역코드,권역명,측정소코드,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
20181019,104,동남권,111273,송파구,18,8,0.018,0.022,0.5,0.003
20181019,104,동남권,111262,서초구,18,6,0.017,0.025,0.2,0.003
20181019,104,동남권,111261,강남구,14,7,0.014,0.029,0.4,0.005
20181019,103,서남권,111301,양천구,16,7,0.021,0.031,0.4,0.002
20181019,103,서남권,111281,금천구,18,11,0.016,0.029,0.4,0.003
20181019,103,서남권,111251,관악구,22,10,0.015,0.029,0.3,0.003
20181019,103,서남권,111241,동작구,19,7,0.018,0.027,0.4,0.003
20181019,103,서남권,111231,영등포구,26,11,0.018,0.024,0.5,0.005
20181019,103,서남권,111221,구로구,18,5,0.018,0.025,0.2,0.003
20181019,103,서남권,111212,강서구,17,8,0.02,0.026,0.3,0.003
20181019,102,동북권,111311,노원구,19,8,0.028,0.016,0.3,0.004
20181019,102,동북권,111291,강북구,9,6,0.026,0.013,0.4,0.002
20181019,102,동북권,111171,도봉구,16,9,0.023,0.016,0.7,0.005
20181019,102,동북권,111161,성북구,19,8,0.019,0.023,0.5,0.002
20181019,102,동북권,111152,동대문구,13,10,0.021,0.034,0.4,0.007
20181019,102,동북권,111151,중랑구,13,6,0.02,0.019,0.4,0.005
20181019,102,동북권,111142,성동구,22,9,0.016,0.022,0.2,0.005
20181019,102,동북권,111141,광진구,15,3,0.016,0.018,0.4,0.005
20181019,101,서북권,111201,마포구,22,9,0.016,0.026,0.3,0.003
20181019,101,서북권,111191,서대문구,15,7,0.019,0.017,0.4,0.003
20181019,101,서북권,111181,은평구,22,11,0.022,0.023,0.7,0.004
20181019,100,도심권,111131,용산구,13,7,0.018,0.025,0.3,0.003
20181019,100,도심권,111123,종로구,18,9,0.019,0.028,0.4,0.003
20181020,102,동북권,111291,강북구,29,18,0.024,0.023,0.5,0.003
20181020,104,동남권,111274,강동구,39,17,0.012,0.038,0.5,0.009
20181020,104,동남권,111273,송파구,38,17,0.012,0.034,0.8,0.004
20181020,104,동남권,111262,서초구,38,18,0.01,0.042,0.5,0.003
20181020,104,동남권,111261,강남구,31,15,0.01,0.042,0.5,0.005
20181020,103,서남권,111301,양천구,38,19,0.015,0.053,0.6,0.002
20181020,103,서남권,111281,금천구,37,21,0.01,0.047,0.6,0.004
20181020,103,서남권,111251,관악구,46,24,0.01,0.047,0.6,0.004
20181020,103,서남권,111241,동작구,38,16,0.014,0.041,0.6,0.004
20181020,103,서남권,111231,영등포구,53,26,0.015,0.032,0.6,0.005
20181020,103,서남권,111221,구로구,45,21,0.012,0.04,0.4,0.004
20181020,103,서남권,111212,강서구,41,19,0.015,0.04,0.5,0.004
20181020,102,동북권,111311,노원구,38,19,0.018,0.036,0.6,0.005
20181020,102,동북권,111171,도봉구,39,22,0.019,0.027,0.9,0.005
20181020,102,동북권,111161,성북구,41,19,0.014,0.038,0.7,0.003
20181020,102,동북권,111152,동대문구,34,21,0.015,0.055,0.6,0.008
20181020,102,동북권,111151,중랑구,31,16,0.013,0.035,0.6,0.005
20181020,102,동북권,111142,성동구,41,17,0.008,0.035,0.4,0.005
20181020,102,동북권,111141,광진구,35,15,0.01,0.031,0.6,0.006
20181020,101,서북권,111201,마포구,45,21,0.014,0.036,0.5,0.003
20181020,101,서북권,111191,서대문구,0,0,0,0,0,0
20181020,101,서북권,111181,은평구,41,23,0.02,0.032,0.8,0.004
20181020,100,도심권,111131,용산구,29,18,0.012,0.039,0.5,0.003
20181020,100,도심권,111123,종로구,35,18,0.015,0.045,0.6,0.004
20181020,100,도심권,111121,중구,34,17,0.015,0.038,0.5,0.003
20181021,102,동북권,111311,노원구,37,20,0.025,0.034,0.6,0.005
20181021,104,동남권,111274,강동구,36,19,0.018,0.036,0.5,0.008
20181021,104,동남권,111273,송파구,38,19,0.019,0.03,0.7,0.003
20181021,104,동남권,111262,서초구,39,22,0.019,0.037,0.4,0.003
20181021,104,동남권,111261,강남구,31,18,0.017,0.037,0.5,0.005
20181021,103,서남권,111301,양천구,36,20,0.023,0.052,0.7,0.003
20181021,103,서남권,111281,금천구,34,23,0.019,0.042,0.6,0.003
20181021,103,서남권,111251,관악구,41,28,0.018,0.043,0.6,0.003
20181021,103,서남권,111241,동작구,37,17,0.022,0.038,0.6,0.003
20181021,103,서남권,111231,영등포구,52,27,0.023,0.033,0.7,0.005
20181021,103,서남권,111221,구로구,44,23,0.027,0.037,0.4,0.004
20181021,103,서남권,111212,강서구,38,21,0.023,0.04,0.6,0.004
20181021,102,동북권,111291,강북구,25,18,0.031,0.021,0.5,0.002
20181021,102,동북권,111171,도봉구,35,24,0.024,0.026,0.9,0.005
20181021,102,동북권,111161,성북구,37,20,0.02,0.037,0.7,0.003
20181021,102,동북권,111152,동대문구,31,23,0.025,0.049,0.6,0.008
20181021,102,동북권,111151,중랑구,29,17,0.02,0.03,0.6,0.005
20181021,102,동북권,111142,성동구,40,20,0.014,0.033,0.4,0.005
20181021,102,동북권,111141,광진구,37,18,0.017,0.029,0.6,0.005
20181021,101,서북권,111201,마포구,44,23,0.021,0.037,0.6,0.003
20181021,101,서북권,111191,서대문구,0,0,0,0,0,0
20181021,101,서북권,111181,은평구,37,23,0.029,0.029,0.8,0.004
20181021,100,도심권,111131,용산구,30,22,0.018,0.038,0.6,0.003
20181021,100,도심권,111123,종로구,32,20,0.024,0.04,0.6,0.004
20181021,100,도심권,111121,중구,34,20,0.027,0.035,0.6,0.003
20181022,100,도심권,111131,용산구,39,31,0.015,0.049,0.6,0.004
20181022,104,동남권,111274,강동구,53,26,0.013,0.048,0.6,0.008
20181022,104,동남권,111273,송파구,47,23,0.013,0.04,0.8,0.004
20181022,104,동남권,111262,서초구,58,40,0.012,0.05,0.5,0.004
20181022,104,동남권,111261,강남구,43,27,0.011,0.052,0.6,0.006
20181022,103,서남권,111301,양천구,46,28,0.019,0.067,0.7,0.003
20181022,103,서남권,111281,금천구,45,32,0.018,0.051,0.6,0.005
20181022,103,서남권,111251,관악구,64,42,0.016,0.054,0.6,0.005
20181022,103,서남권,111241,동작구,49,25,0.02,0.047,0.7,0.005
20181022,103,서남권,111231,영등포구,71,45,0.02,0.043,0.8,0.005
20181022,103,서남권,111221,구로구,65,38,0.019,0.049,0.5,0.005
20181022,103,서남권,111212,강서구,48,27,0.02,0.053,0.6,0.005
20181022,100,도심권,111123,종로구,40,27,0.017,0.057,0.7,0.005
20181022,102,동북권,111311,노원구,47,26,0.022,0.046,0.7,0.006
20181022,100,도심권,111121,중구,46,29,0.021,0.052,0.6,0.005
20181022,102,동북권,111291,강북구,35,26,0.025,0.034,0.6,0.003
20181022,102,동북권,111171,도봉구,48,34,0.02,0.037,1,0.006
20181022,102,동북권,111161,성북구,45,24,0.015,0.051,0.8,0.004
20181022,102,동북권,111152,동대문구,41,31,0.019,0.066,0.7,0.009
20181022,102,동북권,111151,중랑구,42,26,0.015,0.042,0.6,0.005
20181022,102,동북권,111142,성동구,43,25,0.01,0.043,0.4,0.006
20181022,102,동북권,111141,광진구,50,29,0.012,0.04,0.6,0.006
20181022,101,서북권,111201,마포구,61,35,0.015,0.049,0.6,0.004
20181022,101,서북권,111191,서대문구,0,0,0,0,0,0
20181022,101,서북권,111181,은평구,53,37,0.024,0.042,0.9,0.005
20181023,100,도심권,111121,중구,48,30,0.014,0.051,0.8,0.004
20181023,104,동남권,111274,강동구,53,25,0.01,0.044,0.6,0.008
20181023,104,동남권,111273,송파구,41,21,0.011,0.039,0.8,0.003
20181023,104,동남권,111262,서초구,59,39,0.011,0.047,0.5,0.003
20181023,104,동남권,111261,강남구,44,25,0.01,0.047,0.6,0.006
20181023,103,서남권,111301,양천구,48,28,0.017,0.062,0.7,0.003
20181023,103,서남권,111281,금천구,43,30,0.015,0.048,0.6,0.004
20181023,103,서남권,111251,관악구,58,42,0.014,0.05,0.6,0.004
20181023,103,서남권,111241,동작구,49,25,0.018,0.046,0.7,0.004
20181023,103,서남권,111231,영등포구,75,51,0.016,0.041,0.8,0.005
20181023,103,서남권,111221,구로구,61,38,0.015,0.047,0.5,0.005
20181023,103,서남권,111212,강서구,51,29,0.019,0.052,0.6,0.005
20181023,102,동북권,111311,노원구,46,26,0.023,0.042,0.7,0.005
20181023,102,동북권,111291,강북구,38,28,0.019,0.037,0.6,0.003
20181023,102,동북권,111171,도봉구,55,39,0.018,0.038,1.1,0.005
20181023,102,동북권,111161,성북구,46,23,0.012,0.048,0.8,0.003
20181023,102,동북권,111152,동대문구,45,32,0.015,0.062,0.7,0.008
20181023,102,동북권,111151,중랑구,42,26,0.012,0.042,0.7,0.006
20181023,102,동북권,111142,성동구,40,22,0.008,0.04,0.5,0.006
20181023,102,동북권,111141,광진구,54,34,0.009,0.039,0.6,0.006
20181023,101,서북권,111201,마포구,65,38,0.015,0.044,0.7,0.003
20181023,101,서북권,111191,서대문구,0,0,0,0,0,0
20181023,101,서북권,111181,은평구,59,44,0.018,0.045,1.1,0.005
20181023,100,도심권,111131,용산구,40,30,0.011,0.05,0.7,0.004
20181023,100,도심권,111123,종로구,50,31,0.012,0.058,0.8,0.004
20181024,100,도심권,111121,중구,39,17,0.017,0.037,0.6,0.003
20181024,104,동남권,111274,강동구,41,16,0.011,0.034,0.5,0.008
20181024,104,동남권,111273,송파구,40,15,0.014,0.028,0.7,0.003
20181024,104,동남권,111262,서초구,45,20,0.012,0.036,0.4,0.003
20181024,104,동남권,111261,강남구,38,15,0.012,0.037,0.5,0.006
20181024,103,서남권,111301,양천구,37,15,0.018,0.045,0.5,0.002
20181024,103,서남권,111281,금천구,36,18,0.017,0.034,0.5,0.003
20181024,103,서남권,111251,관악구,47,23,0.016,0.037,0.4,0.003
20181024,103,서남권,111241,동작구,40,13,0.019,0.033,0.5,0.003
20181024,103,서남권,111231,영등포구,56,25,0.017,0.031,0.6,0.005
20181024,103,서남권,111221,구로구,45,18,0.018,0.033,0.3,0.004
20181024,103,서남권,111212,강서구,39,17,0.019,0.037,0.5,0.004
20181024,102,동북권,111311,노원구,38,16,0.021,0.031,0.6,0.004
20181024,102,동북권,111291,강북구,30,15,0.022,0.022,0.5,0.002
20181024,102,동북권,111171,도봉구,36,18,0.024,0.022,0.9,0.004
20181024,102,동북권,111161,성북구,44,18,0.014,0.038,0.7,0.003
20181024,102,동북권,111152,동대문구,37,19,0.016,0.045,0.6,0.008
20181024,102,동북권,111151,중랑구,34,14,0.016,0.028,0.5,0.005
20181024,102,동북권,111142,성동구,39,16,0.008,0.032,0.4,0.005
20181024,102,동북권,111141,광진구,43,18,0.012,0.029,0.5,0.006
20181024,101,서북권,111201,마포구,52,22,0.014,0.034,0.5,0.003
20181024,101,서북권,111191,서대문구,0,0,0,0,0,0
20181024,101,서북권,111181,은평구,38,21,0.018,0.029,0.8,0.004
20181024,100,도심권,111131,용산구,34,17,0.015,0.034,0.5,0.003
20181024,100,도심권,111123,종로구,40,18,0.016,0.036,0.7,0.003
20181025,102,동북권,111291,강북구,24,14,0.013,0.033,0.5,0.003
20181025,104,동남권,111274,강동구,46,18,0.009,0.041,0.6,0.008
20181025,104,동남권,111273,송파구,45,17,0.015,0.033,0.9,0.004
20181025,104,동남권,111262,서초구,38,17,0.01,0.043,0.5,0.003
20181025,104,동남권,111261,강남구,34,16,0.007,0.045,0.5,0.005
20181025,103,서남권,111301,양천구,36,17,0.011,0.062,0.7,0.003
20181025,103,서남권,111281,금천구,31,17,0.013,0.043,0.6,0.004
20181025,103,서남권,111251,관악구,47,26,0.009,0.049,0.6,0.003
20181025,103,서남권,111241,동작구,35,13,0.013,0.043,0.7,0.004
20181025,103,서남권,111231,영등포구,55,24,0.014,0.035,0.7,0.005
20181025,103,서남권,111221,구로구,46,21,0.012,0.043,0.4,0.004
20181025,103,서남권,111212,강서구,38,19,0.011,0.053,0.7,0.004
20181025,102,동북권,111311,노원구,35,16,0.015,0.038,0.6,0.005
20181025,102,동북권,111171,도봉구,35,20,0.01,0.034,1,0.005
20181025,102,동북권,111161,성북구,38,16,0.01,0.044,0.8,0.003
20181025,102,동북권,111152,동대문구,32,20,0.014,0.051,0.7,0.007
20181025,102,동북권,111151,중랑구,27,13,0.013,0.033,0.5,0.006
20181025,102,동북권,111142,성동구,37,16,0.005,0.036,0.4,0.005
20181025,102,동북권,111141,광진구,39,15,0.01,0.034,0.5,0.006
20181025,101,서북권,111201,마포구,46,22,0.01,0.043,0.6,0.003
20181025,101,서북권,111191,서대문구,0,0,0,0,0,0
20181025,101,서북권,111181,은평구,37,19,0.014,0.04,0.7,0.004
20181025,100,도심권,111131,용산구,29,16,0.011,0.04,0.5,0.003
20181025,100,도심권,111123,종로구,35,18,0.01,0.049,0.9,0.004
20181025,100,도심권,111121,중구,34,17,0.01,0.048,0.7,0.003
20181026,102,동북권,111311,노원구,34,18,0.015,0.039,0.6,0.005
20181026,104,동남권,111274,강동구,40,19,0.01,0.041,0.5,0.007
20181026,104,동남권,111273,송파구,34,17,0.011,0.033,0.7,0.003
20181026,104,동남권,111262,서초구,39,21,0.01,0.042,0.4,0.003
20181026,104,동남권,111261,강남구,32,17,0.008,0.046,0.4,0.005
20181026,103,서남권,111301,양천구,33,17,0.015,0.052,0.5,0.003
20181026,103,서남권,111281,금천구,37,21,0.022,0.035,0.5,0.004
20181026,103,서남권,111251,관악구,41,27,0.015,0.04,0.4,0.003
20181026,103,서남권,111241,동작구,36,16,0.018,0.038,0.6,0.004
20181026,103,서남권,111231,영등포구,49,30,0.015,0.037,0.7,0.004
20181026,103,서남권,111221,구로구,41,21,0.016,0.038,0.3,0.004
20181026,103,서남권,111212,강서구,34,18,0.016,0.042,0.5,0.004
20181026,102,동북권,111291,강북구,26,17,0.016,0.03,0.5,0.003
20181026,102,동북권,111171,도봉구,34,23,0.013,0.032,1,0.005
20181026,102,동북권,111161,성북구,37,18,0.009,0.044,0.7,0.003
20181026,102,동북권,111152,동대문구,32,22,0.011,0.052,0.6,0.007
20181026,102,동북권,111151,중랑구,31,18,0.012,0.036,0.5,0.006
20181026,102,동북권,111142,성동구,34,17,0.006,0.037,0.4,0.005
20181026,102,동북권,111141,광진구,37,17,0.006,0.036,0.6,0.006
20181026,101,서북권,111201,마포구,42,25,0.012,0.039,0.5,0.003
20181026,101,서북권,111191,서대문구,0,0,0,0,0,0
20181026,101,서북권,111181,은평구,40,28,0.021,0.034,0.6,0.004
20181026,100,도심권,111131,용산구,28,19,0.01,0.044,0.5,0.003
20181026,100,도심권,111123,종로구,33,18,0.009,0.047,0.8,0.004
20181026,100,도심권,111121,중구,34,19,0.01,0.045,0.6,0.004
20181027,100,도심권,111131,용산구,21,4,0.02,0.016,0.3,0.003
20181027,104,동남권,111274,강동구,31,6,0.024,0.014,0.3,0.007
20181027,104,동남권,111273,송파구,27,6,0.025,0.012,0.5,0.003
20181027,104,동남권,111262,서초구,26,3,0.023,0.013,0.2,0.003
20181027,104,동남권,111261,강남구,22,4,0.02,0.015,0.3,0.005
20181027,103,서남권,111301,양천구,22,5,0.023,0.021,0.3,0.002
20181027,103,서남권,111281,금천구,24,9,0.024,0.015,0.3,0.003
20181027,103,서남권,111251,관악구,30,8,0.022,0.013,0.2,0.003
20181027,103,서남권,111241,동작구,26,5,0.026,0.012,0.2,0.003
20181027,103,서남권,111231,영등포구,35,8,0.023,0.014,0.3,0.005
20181027,103,서남권,111221,구로구,26,2,0.024,0.013,0.2,0.003
20181027,103,서남권,111212,강서구,22,5,0.025,0.015,0.2,0.003
20181027,100,도심권,111123,종로구,25,6,0.024,0.012,0.3,0.003
20181027,102,동북권,111311,노원구,28,6,0.031,0.008,0.3,0.004
20181027,100,도심권,111121,중구,26,6,0.027,0.013,0.3,0.003
20181027,102,동북권,111291,강북구,20,5,0.031,0.007,0.3,0.002
20181027,102,동북권,111171,도봉구,26,6,0.03,0.005,0.8,0.004
20181027,102,동북권,111161,성북구,29,6,0.027,0.01,0.5,0.002
20181027,102,동북권,111152,동대문구,24,6,0.029,0.013,0.4,0.007
20181027,102,동북권,111151,중랑구,23,5,0.023,0.013,0.3,0.005
20181027,102,동북권,111142,성동구,32,6,0.018,0.015,0.2,0.004
20181027,102,동북권,111141,광진구,27,2,0.021,0.011,0.3,0.005
20181027,101,서북권,111201,마포구,32,6,0.022,0.014,0.2,0.002
20181027,101,서북권,111191,서대문구,0,0,0,0,0,0
20181027,101,서북권,111181,은평구,31,9,0.028,0.012,0.4,0.004
20181028,102,동북권,111311,노원구,15,7,0.021,0.021,0.4,0.004
20181028,104,동남권,111274,강동구,16,8,0.013,0.028,0.4,0.006
20181028,104,동남권,111273,송파구,15,8,0.014,0.025,0.6,0.002
20181028,104,동남권,111262,서초구,15,6,0.014,0.024,0.3,0.003
20181028,104,동남권,111261,강남구,11,6,0.012,0.028,0.4,0.005
20181028,103,서남권,111301,양천구,14,7,0.015,0.035,0.4,0.002
20181028,103,서남권,111281,금천구,18,11,0.019,0.024,0.4,0.003
20181028,103,서남권,111251,관악구,19,11,0.013,0.029,0.3,0.003
20181028,103,서남권,111241,동작구,17,7,0.018,0.024,0.3,0.003
20181028,103,서남권,111231,영등포구,25,12,0.014,0.025,0.4,0.004
20181028,103,서남권,111221,구로구,15,7,0.014,0.027,0.3,0.004
20181028,103,서남권,111212,강서구,12,6,0.015,0.029,0.4,0.003
20181028,102,동북권,111291,강북구,8,5,0.021,0.018,0.4,0.002
20181028,102,동북권,111171,도봉구,12,8,0.02,0.018,1,0.005
20181028,102,동북권,111161,성북구,14,8,0.016,0.026,0.7,0.002
20181028,102,동북권,111152,동대문구,11,8,0.018,0.029,0.5,0.006
20181028,102,동북권,111151,중랑구,9,5,0.016,0.022,0.4,0.005
20181028,102,동북권,111142,성동구,16,8,0.01,0.024,0.2,0.005
20181028,102,동북권,111141,광진구,14,4,0.012,0.024,0.5,0.005
20181028,101,서북권,111201,마포구,17,9,0.014,0.025,0.4,0.002
20181028,101,서북권,111191,서대문구,0,0,0,0,0,0
20181028,101,서북권,111181,은평구,15,11,0.022,0.02,0.6,0.004
20181028,100,도심권,111131,용산구,9,6,0.013,0.025,0.4,0.003
20181028,100,도심권,111123,종로구,13,7,0.016,0.026,0.5,0.003
20181028,100,도심권,111121,중구,14,7,0.016,0.026,0.4,0.003
20181029,100,도심권,111121,중구,15,8,0.017,0.019,0.4,0.003
20181029,104,동남권,111274,강동구,21,9,0.013,0.026,0.4,0.006
20181029,104,동남권,111273,송파구,15,7,0.003,0.024,0.6,0.003
20181029,104,동남권,111262,서초구,17,5,0.014,0.023,0.3,0.003
20181029,104,동남권,111261,강남구,13,6,0.014,0.026,0.4,0.005
20181029,103,서남권,111301,양천구,15,7,0.016,0.03,0.4,0.002
20181029,103,서남권,111281,금천구,18,11,0.016,0.025,0.4,0.003
20181029,103,서남권,111251,관악구,21,10,0.014,0.025,0.3,0.003
20181029,103,서남권,111241,동작구,18,7,0.017,0.023,0.4,0.003
20181029,103,서남권,111231,영등포구,25,9,0.016,0.021,0.4,0.005
20181029,103,서남권,111221,구로구,17,4,0.017,0.022,0.2,0.004
20181029,103,서남권,111212,강서구,14,7,0.018,0.021,0.3,0.003
20181029,102,동북권,111311,노원구,19,8,0.015,0.019,0.4,0.005
20181029,102,동북권,111291,강북구,10,6,0.021,0.013,0.4,0.002
20181029,102,동북권,111171,도봉구,14,8,0.021,0.013,1,0.005
20181029,102,동북권,111161,성북구,17,8,0.017,0.022,0.7,0.003
20181029,102,동북권,111152,동대문구,13,8,0.019,0.026,0.5,0.006
20181029,102,동북권,111151,중랑구,13,6,0.015,0.021,0.4,0.005
20181029,102,동북권,111142,성동구,17,8,0.011,0.022,0.3,0.004
20181029,102,동북권,111141,광진구,16,3,0.012,0.021,0.5,0.005
20181029,101,서북권,111201,마포구,19,8,0.016,0.021,0.3,0.003
20181029,101,서북권,111191,서대문구,0,0,0,0,0,0
20181029,101,서북권,111181,은평구,18,10,0.02,0.018,0.6,0.004
20181029,100,도심권,111131,용산구,10,6,0.015,0.021,0.4,0.003
20181029,100,도심권,111123,종로구,16,7,0.017,0.021,0.5,0.003
20181030,102,동북권,111291,강북구,13,8,0.021,0.012,0.4,0.002
20181030,104,동남권,111274,강동구,27,12,0.013,0.025,0.4,0.006
20181030,104,동남권,111273,송파구,0,0,0,0,0,0
20181030,104,동남권,111262,서초구,18,6,0.013,0.02,0.2,0.003
20181030,104,동남권,111261,강남구,17,9,0.013,0.022,0.3,0.005
20181030,103,서남권,111301,양천구,19,10,0.014,0.025,0.4,0.002
20181030,103,서남권,111281,금천구,22,13,0.014,0.023,0.4,0.003
20181030,103,서남권,111251,관악구,22,11,0.014,0.021,0.3,0.003
20181030,103,서남권,111241,동작구,22,9,0.016,0.02,0.3,0.003
20181030,103,서남권,111231,영등포구,29,13,0.015,0.018,0.4,0.005
20181030,103,서남권,111221,구로구,21,5,0.016,0.019,0.2,0.004
20181030,103,서남권,111212,강서구,20,9,0.017,0.02,0.3,0.003
20181030,102,동북권,111311,노원구,22,11,0.013,0.017,0.4,0.005
20181030,102,동북권,111171,도봉구,16,9,0.02,0.012,1.1,0.005
20181030,102,동북권,111161,성북구,20,9,0.015,0.02,0.8,0.003
20181030,102,동북권,111152,동대문구,17,12,0.019,0.02,0.5,0.007
20181030,102,동북권,111151,중랑구,17,9,0.013,0.021,0.5,0.005
20181030,102,동북권,111142,성동구,23,10,0.011,0.02,0.2,0.005
20181030,102,동북권,111141,광진구,19,4,0.014,0.018,0.5,0.005
20181030,101,서북권,111201,마포구,23,9,0.015,0.019,0.3,0.003
20181030,101,서북권,111191,서대문구,0,0,0,0,0,0
20181030,101,서북권,111181,은평구,24,13,0.018,0.018,0.6,0.004
20181030,100,도심권,111131,용산구,15,10,0.013,0.021,0.4,0.003
20181030,100,도심권,111123,종로구,21,10,0.016,0.017,0.4,0.003
20181030,100,도심권,111121,중구,21,11,0.017,0.017,0.4,0.003
20181031,102,동북권,111311,노원구,23,13,0.015,0.019,0.4,0.005
20181031,104,동남권,111274,강동구,27,13,0.015,0.028,0.4,0.006
20181031,104,동남권,111273,송파구,0,0,0,0,0,0
20181031,104,동남권,111262,서초구,19,7,0.016,0.021,0.2,0.003
20181031,104,동남권,111261,강남구,16,9,0.016,0.024,0.3,0.005
20181031,103,서남권,111301,양천구,20,11,0.016,0.028,0.4,0.002
20181031,103,서남권,111281,금천구,22,15,0.018,0.024,0.4,0.003
20181031,103,서남권,111251,관악구,25,15,0.016,0.024,0.3,0.003
20181031,103,서남권,111241,동작구,22,10,0.019,0.021,0.3,0.003
20181031,103,서남권,111231,영등포구,30,14,0.017,0.02,0.4,0.005
20181031,103,서남권,111221,구로구,22,8,0.018,0.022,0.2,0.004
20181031,103,서남권,111212,강서구,19,10,0.019,0.022,0.3,0.003
20181031,102,동북권,111291,강북구,13,9,0.024,0.012,0.4,0.002
20181031,102,동북권,111171,도봉구,14,10,0.021,0.015,1.1,0.005
20181031,102,동북권,111161,성북구,21,10,0.017,0.023,0.7,0.003
20181031,102,동북권,111152,동대문구,16,12,0.022,0.025,0.5,0.007
20181031,102,동북권,111151,중랑구,17,9,0.016,0.022,0.5,0.005
20181031,102,동북권,111142,성동구,22,10,0.011,0.023,0.2,0.005
20181031,102,동북권,111141,광진구,19,6,0.015,0.021,0.5,0.005
20181031,101,서북권,111201,마포구,24,9,0.016,0.021,0.3,0.003
20181031,101,서북권,111191,서대문구,0,0,0,0,0,0
20181031,101,서북권,111181,은평구,21,14,0.02,0.019,0.6,0.004
20181031,100,도심권,111131,용산구,14,10,0.015,0.022,0.4,0.003
20181031,100,도심권,111123,종로구,20,11,0.018,0.021,0.5,0.003
20181031,100,도심권,111121,중구,19,11,0.021,0.019,0.4,0.003
20181101,101,서북권,111181,은평구,33,20,0.015,0.03,0.8,0.004
20181101,104,동남권,111274,강동구,45,21,0.007,0.045,0.7,0.006
20181101,104,동남권,111273,송파구,0,0,0,0,0,0
20181101,104,동남권,111262,서초구,33,14,0.01,0.037,0.5,0.003
20181101,104,동남권,111261,강남구,32,17,0.008,0.044,0.6,0.006
20181101,103,서남권,111301,양천구,30,16,0.012,0.044,0.6,0.003
20181101,103,서남권,111281,금천구,29,19,0.013,0.035,0.5,0.004
20181101,103,서남권,111251,관악구,35,21,0.011,0.039,0.5,0.004
20181101,103,서남권,111241,동작구,30,14,0.014,0.032,0.5,0.003
20181101,103,서남권,111231,영등포구,43,24,0.012,0.029,0.6,0.005
20181101,103,서남권,111221,구로구,34,14,0.013,0.034,0.4,0.005
20181101,103,서남권,111212,강서구,33,16,0.014,0.038,0.5,0.004
20181101,100,도심권,111131,용산구,25,17,0.009,0.038,0.6,0.003
20181101,100,도심권,111121,중구,30,17,0.014,0.035,0.6,0.003
20181101,100,도심권,111123,종로구,31,18,0.01,0.041,0.8,0.004
20181101,102,동북권,111311,노원구,35,20,0.009,0.035,0.7,0.005
20181101,102,동북권,111291,강북구,23,15,0.018,0.025,0.6,0.003
20181101,102,동북권,111171,도봉구,34,22,0.012,0.028,1.1,0.004
20181101,102,동북권,111161,성북구,35,18,0.009,0.041,1,0.003
20181101,102,동북권,111152,동대문구,31,22,0.013,0.047,0.7,0.007
20181101,102,동북권,111151,중랑구,31,18,0.009,0.037,0.6,0.005
20181101,102,동북권,111142,성동구,36,17,0.007,0.036,0.5,0.005
20181101,102,동북권,111141,광진구,39,17,0.007,0.037,0.7,0.005
20181101,101,서북권,111201,마포구,39,17,0.013,0.033,0.6,0.004
20181101,101,서북권,111191,서대문구,0,0,0,0,0,0
20181102,102,동북권,111311,노원구,41,24,0.008,0.047,0.8,0.006
20181102,104,동남권,111274,강동구,52,25,0.009,0.048,0.7,0.006
20181102,104,동남권,111273,송파구,0,0,0,0,0,0
20181102,104,동남권,111262,서초구,42,23,0.007,0.05,0.6,0.003
20181102,104,동남권,111261,강남구,35,21,0.007,0.05,0.6,0.006
20181102,103,서남권,111301,양천구,41,23,0.008,0.065,0.8,0.004
20181102,103,서남권,111281,금천구,36,24,0.008,0.052,0.7,0.004
20181102,103,서남권,111251,관악구,50,34,0.006,0.059,0.8,0.004
20181102,103,서남권,111241,동작구,41,20,0.008,0.051,0.7,0.004
20181102,103,서남권,111231,영등포구,46,31,0.011,0.039,0.8,0.006
20181102,103,서남권,111221,구로구,50,26,0.008,0.049,0.6,0.005
20181102,103,서남권,111212,강서구,45,24,0.007,0.061,0.9,0.005
20181102,102,동북권,111291,강북구,28,19,0.011,0.041,0.7,0.003
20181102,102,동북권,111171,도봉구,39,26,0.011,0.039,0.7,0.004
20181102,102,동북권,111161,성북구,41,21,0.008,0.052,1.1,0.003
20181102,102,동북권,111152,동대문구,36,28,0.01,0.061,0.9,0.007
20181102,102,동북권,111151,중랑구,38,22,0.008,0.045,0.7,0.006
20181102,102,동북권,111142,성동구,36,19,0.006,0.043,0.5,0.005
20181102,102,동북권,111141,광진구,39,19,0.007,0.04,0.7,0.006
20181102,101,서북권,111201,마포구,52,27,0.01,0.046,0.8,0.004
20181102,101,서북권,111191,서대문구,0,0,0,0,0,0
20181102,101,서북권,111181,은평구,42,26,0.012,0.044,1,0.004
20181102,100,도심권,111131,용산구,31,23,0.006,0.049,0.8,0.004
20181102,100,도심권,111123,종로구,38,24,0.008,0.056,1,0.004
20181102,100,도심권,111121,중구,40,24,0.008,0.052,0.8,0.004
20181103,100,도심권,111121,중구,48,31,0.013,0.053,0.8,0.004
20181103,104,동남권,111274,강동구,55,28,0.009,0.054,0.7,0.006
20181103,104,동남권,111273,송파구,0,0,0,0,0,0
20181103,104,동남권,111262,서초구,58,36,0.009,0.056,0.7,0.004
20181103,104,동남권,111261,강남구,46,28,0.009,0.055,0.7,0.006
